,age,education,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,income
20167,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,>50K
20168,1,HS-grad,Never-married,Other-service,Unmarried,Male,0,0,1,<=50K
20169,0,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,1,<=50K
20170,2,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,1,>50K
20171,1,Some-college,Never-married,Other-service,Own-child,Female,0,0,2,<=50K
20172,1,5th-6th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
20173,3,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,2,<=50K
20174,2,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,>50K
20175,0,Some-college,Never-married,Other-service,Own-child,Male,0,0,0,<=50K
20176,0,Some-college,Divorced,Adm-clerical,Unmarried,Female,0,0,0,<=50K
20177,1,5th-6th,Divorced,Handlers-cleaners,Unmarried,Male,0,0,1,<=50K
20178,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20179,0,10th,Never-married,Farming-fishing,Own-child,Male,0,0,1,<=50K
20180,2,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,>50K
20181,1,7th-8th,Divorced,Exec-managerial,Not-in-family,Male,0,0,2,<=50K
20182,3,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
20183,0,HS-grad,Never-married,Adm-clerical,Other-relative,Male,0,0,1,<=50K
20184,0,Bachelors,Never-married,Other-service,Other-relative,Male,0,0,0,<=50K
20185,1,11th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20186,2,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,1,<=50K
20187,3,11th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,2,>50K
20188,1,HS-grad,Married-civ-spouse,,Wife,Female,0,0,2,<=50K
20189,3,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,0,>50K
20190,0,Bachelors,Never-married,Adm-clerical,Own-child,Female,0,0,1,<=50K
20191,0,HS-grad,Divorced,Transport-moving,Unmarried,Female,0,0,0,<=50K
20192,0,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20193,0,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,1,<=50K
20194,3,HS-grad,Married-civ-spouse,,Husband,Male,0,0,0,<=50K
20195,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
20196,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20197,2,Assoc-voc,Divorced,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20198,1,Some-college,Never-married,Farming-fishing,Not-in-family,Male,0,0,2,<=50K
20199,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,0,<=50K
20200,1,Masters,Married-civ-spouse,,Husband,Male,0,0,2,>50K
20201,1,Bachelors,Never-married,Adm-clerical,Not-in-family,Male,0,0,1,<=50K
20202,0,Some-college,Never-married,Adm-clerical,Unmarried,Male,0,0,1,<=50K
20203,3,5th-6th,Married-civ-spouse,Other-service,Other-relative,Female,0,0,0,<=50K
20204,2,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,>50K
20205,3,HS-grad,Married-civ-spouse,,Husband,Male,0,0,1,<=50K
20206,0,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,0,0,1,<=50K
20207,0,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20208,0,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,1,<=50K
20209,2,HS-grad,Divorced,Tech-support,Not-in-family,Female,0,0,1,<=50K
20210,1,Some-college,Never-married,Protective-serv,Not-in-family,Male,0,0,0,<=50K
20211,1,10th,Separated,Other-service,Unmarried,Female,0,0,0,<=50K
20212,0,Some-college,Never-married,Sales,Own-child,Male,0,0,0,<=50K
20213,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,0,>50K
20214,0,Some-college,Never-married,Adm-clerical,Not-in-family,Male,0,0,1,<=50K
20215,2,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,1,>50K
20216,2,Some-college,Divorced,Other-service,Not-in-family,Female,0,0,2,<=50K
20217,2,HS-grad,Widowed,Sales,Unmarried,Female,0,0,2,<=50K
20218,2,HS-grad,Separated,Handlers-cleaners,Unmarried,Female,0,0,2,<=50K
20219,0,9th,Never-married,,Not-in-family,Male,0,0,0,<=50K
20220,3,Some-college,Married-spouse-absent,,Not-in-family,Male,0,0,0,<=50K
20221,1,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,1,<=50K
20222,2,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,2,<=50K
20223,0,HS-grad,Never-married,Sales,Own-child,Male,0,0,0,<=50K
20224,0,Some-college,Never-married,,Not-in-family,Male,0,0,0,<=50K
20225,0,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,1,<=50K
20226,3,Prof-school,Divorced,Prof-specialty,Other-relative,Male,0,0,1,<=50K
20227,0,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20228,1,Bachelors,Divorced,Adm-clerical,Unmarried,Female,0,0,2,<=50K
20229,1,11th,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,2,<=50K
20230,1,Assoc-voc,Divorced,Protective-serv,Unmarried,Male,0,0,2,<=50K
20231,2,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,2,<=50K
20232,0,Some-college,Never-married,Other-service,Own-child,Female,0,0,0,<=50K
20233,1,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,0,<=50K
20234,1,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,1,<=50K
20235,2,Prof-school,Divorced,Prof-specialty,Not-in-family,Male,0,0,2,>50K
20236,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20237,3,Bachelors,Widowed,Exec-managerial,Unmarried,Female,0,0,2,<=50K
20238,1,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,0,<=50K
20239,1,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20240,2,9th,Divorced,,Unmarried,Female,0,0,0,<=50K
20241,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,>50K
20242,3,1st-4th,Never-married,,Not-in-family,Male,0,0,0,<=50K
20243,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,>50K
20244,1,HS-grad,Never-married,Other-service,Unmarried,Female,0,0,0,<=50K
20245,0,11th,Never-married,Prof-specialty,Own-child,Female,0,0,1,<=50K
20246,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20247,2,HS-grad,Never-married,Machine-op-inspct,Unmarried,Female,0,0,1,<=50K
20248,0,Some-college,Never-married,Farming-fishing,Own-child,Male,0,0,2,<=50K
20249,3,11th,Divorced,Adm-clerical,Not-in-family,Male,0,0,1,>50K
20250,2,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,0,0,2,>50K
20251,2,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,0,0,1,<=50K
20252,1,HS-grad,Divorced,Adm-clerical,Unmarried,Female,0,0,1,<=50K
20253,0,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
20254,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,1,<=50K
20255,0,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,2,<=50K
20256,2,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,0,>50K
20257,0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,<=50K
20258,2,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,>50K
20259,0,HS-grad,Never-married,Other-service,Own-child,Male,0,0,0,<=50K
20260,2,10th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,>50K
20261,3,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,<=50K
20262,1,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,2,<=50K
20263,2,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,2,<=50K
20264,1,Bachelors,Never-married,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20265,3,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,0,0,<=50K
20266,2,Prof-school,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,2,>50K
20267,0,Preschool,Never-married,Farming-fishing,Not-in-family,Male,0,0,0,<=50K
20268,0,Some-college,Never-married,Farming-fishing,Own-child,Male,0,0,2,<=50K
20269,0,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,2,<=50K
20270,1,Bachelors,Never-married,Adm-clerical,Other-relative,Male,0,0,1,<=50K
20271,2,Bachelors,Separated,Exec-managerial,Unmarried,Female,0,0,1,<=50K
20272,2,9th,Separated,Craft-repair,Own-child,Male,0,0,0,<=50K
20273,2,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,<=50K
20274,1,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,1,<=50K
20275,3,HS-grad,Widowed,Sales,Not-in-family,Female,0,0,0,<=50K
20276,1,HS-grad,Divorced,Craft-repair,Unmarried,Male,0,0,1,<=50K
20277,2,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,0,0,1,<=50K
20278,0,Some-college,Never-married,Farming-fishing,Own-child,Male,0,0,2,<=50K
20279,0,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,0,<=50K
20280,1,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,1,>50K
20281,1,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,0,<=50K
20282,2,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,2,>50K
20283,3,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,0,<=50K
20284,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,0,<=50K
20285,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,<=50K
20286,1,Some-college,Never-married,Protective-serv,Other-relative,Male,0,0,1,<=50K
20287,3,HS-grad,Separated,Craft-repair,Unmarried,Male,0,0,1,<=50K
20288,3,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,0,0,1,>50K
20289,0,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20290,1,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,1,<=50K
20291,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
20292,2,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,2,<=50K
20293,1,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20294,1,Assoc-acdm,Divorced,Other-service,Unmarried,Female,0,0,0,<=50K
20295,0,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,0,0,1,<=50K
20296,3,10th,Separated,Transport-moving,Unmarried,Male,0,0,2,>50K
20297,0,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
20298,3,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,2,>50K
20299,3,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,2,<=50K
20300,2,Masters,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,2,<=50K
20301,3,HS-grad,Divorced,Prof-specialty,Unmarried,Female,0,0,1,>50K
20302,0,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,1,<=50K
20303,3,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,0,>50K
20304,3,HS-grad,Separated,Farming-fishing,Not-in-family,Male,0,0,2,>50K
20305,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,2,>50K
20306,1,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,1,<=50K
20307,0,Some-college,Never-married,Sales,Own-child,Female,0,0,1,<=50K
20308,2,10th,Married-civ-spouse,Craft-repair,Own-child,Male,0,0,2,>50K
20309,3,Some-college,Divorced,Sales,Not-in-family,Female,0,0,1,<=50K
20310,3,HS-grad,Divorced,Other-service,Other-relative,Female,0,0,0,<=50K
20311,3,HS-grad,Divorced,,Unmarried,Female,0,0,0,<=50K
20312,2,11th,Separated,Other-service,Unmarried,Female,0,0,0,<=50K
20313,0,10th,Never-married,Other-service,Own-child,Male,0,0,0,<=50K
20314,0,10th,Never-married,,Own-child,Female,0,0,1,<=50K
20315,2,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,2,<=50K
20316,1,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Female,0,0,1,<=50K
20317,0,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,0,<=50K
20318,0,Some-college,Never-married,Prof-specialty,Own-child,Male,0,0,0,<=50K
20319,1,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,2,<=50K
20320,1,Some-college,Never-married,Sales,Own-child,Male,0,0,0,<=50K
20321,1,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
20322,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
20323,0,Some-college,Never-married,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20324,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,>50K
20325,1,Assoc-voc,Married-civ-spouse,Tech-support,Wife,Female,0,0,0,>50K
20326,1,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,<=50K
20327,3,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20328,0,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,1,<=50K
20329,1,HS-grad,Divorced,Machine-op-inspct,Unmarried,Female,0,0,0,<=50K
20330,1,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20331,3,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,1,>50K
20332,0,HS-grad,Never-married,Prof-specialty,Own-child,Male,0,0,0,<=50K
20333,3,Assoc-voc,Divorced,Prof-specialty,Unmarried,Female,0,0,1,<=50K
20334,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,>50K
20335,2,Some-college,Divorced,Prof-specialty,Not-in-family,Male,0,0,2,>50K
20336,2,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
20337,3,HS-grad,Married-civ-spouse,,Husband,Male,0,0,2,<=50K
20338,3,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,>50K
20339,3,9th,Widowed,Other-service,Unmarried,Female,0,0,0,<=50K
20340,2,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,1,<=50K
20341,3,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,1,<=50K
20342,3,HS-grad,Widowed,Sales,Not-in-family,Female,0,0,0,<=50K
20343,0,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
20344,3,11th,Divorced,Exec-managerial,Not-in-family,Female,0,0,0,<=50K
20345,0,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,1,<=50K
20346,2,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,2,<=50K
20347,0,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,<=50K
20348,2,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,1,>50K
20349,1,HS-grad,Divorced,Other-service,Other-relative,Female,0,0,1,<=50K
20350,0,Some-college,Never-married,Sales,Own-child,Female,0,0,0,<=50K
20351,1,Prof-school,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,1,>50K
20352,1,Some-college,Never-married,Adm-clerical,Not-in-family,Male,0,0,2,<=50K
20353,1,11th,Never-married,Adm-clerical,Unmarried,Female,0,0,0,<=50K
20354,3,7th-8th,Widowed,Other-service,Not-in-family,Female,0,0,0,<=50K
20355,0,Some-college,Never-married,Other-service,Own-child,Male,0,0,2,<=50K
20356,0,11th,Never-married,Other-service,Own-child,Male,0,0,0,<=50K
20357,0,Some-college,Never-married,Farming-fishing,Own-child,Male,0,0,1,<=50K
20358,0,Some-college,Never-married,Other-service,Other-relative,Male,0,0,0,<=50K
20359,1,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,<=50K
20360,0,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,2,<=50K
20361,3,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,<=50K
20362,0,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,1,<=50K
20363,2,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,2,<=50K
20364,0,Some-college,Never-married,Other-service,Not-in-family,Male,0,0,1,<=50K
20365,0,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,0,<=50K
20366,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,>50K
20367,1,Assoc-acdm,Divorced,Craft-repair,Not-in-family,Male,0,0,2,<=50K
20368,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,>50K
20369,1,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
20370,3,11th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,0,<=50K
20371,3,Some-college,Divorced,Handlers-cleaners,Unmarried,Female,0,0,1,<=50K
20372,1,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,2,>50K
20373,2,9th,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,1,<=50K
20374,1,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
20375,1,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,1,<=50K
20376,1,9th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,2,>50K
20377,1,Bachelors,Never-married,Sales,Unmarried,Male,0,0,1,<=50K
20378,3,HS-grad,Divorced,Sales,Not-in-family,Male,0,0,1,<=50K
20379,0,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,1,<=50K
20380,1,Some-college,Divorced,Exec-managerial,Unmarried,Female,0,0,0,<=50K
20381,0,HS-grad,Never-married,Machine-op-inspct,Other-relative,Female,0,0,0,<=50K
20382,1,HS-grad,Never-married,Exec-managerial,Own-child,Male,0,0,1,<=50K
20383,3,HS-grad,Widowed,Adm-clerical,Unmarried,Female,0,0,0,<=50K
20384,2,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,0,0,1,<=50K
20385,0,Some-college,Never-married,Handlers-cleaners,Own-child,Male,0,0,0,<=50K
20386,2,HS-grad,Married-civ-spouse,Transport-moving,Wife,Female,0,0,1,<=50K
20387,1,Masters,Divorced,Exec-managerial,Not-in-family,Female,0,0,2,<=50K
20388,1,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,1,<=50K
20389,0,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,0,<=50K
20390,3,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,<=50K
20391,1,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,1,<=50K
20392,2,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20393,3,HS-grad,Married-civ-spouse,,Husband,Male,0,0,0,<=50K
20394,0,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
20395,3,9th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,<=50K
20396,0,Some-college,Never-married,Machine-op-inspct,Own-child,Male,0,0,0,<=50K
20397,1,Some-college,Never-married,,Own-child,Female,0,0,0,<=50K
20398,2,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,2,<=50K
20399,3,Assoc-acdm,Married-civ-spouse,Other-service,Husband,Male,0,0,1,>50K
20400,1,Bachelors,Never-married,Transport-moving,Not-in-family,Male,0,0,1,<=50K
20401,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
20402,3,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,1,<=50K
20403,1,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,1,<=50K
20404,3,Bachelors,Divorced,Sales,Not-in-family,Male,0,0,1,<=50K
20405,0,Some-college,Never-married,Craft-repair,Own-child,Male,0,0,0,<=50K
20406,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,>50K
20407,0,Some-college,Never-married,Exec-managerial,Own-child,Female,0,0,1,<=50K
20408,2,Assoc-acdm,Never-married,,Other-relative,Female,0,0,1,<=50K
20409,1,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,Female,0,0,1,<=50K
20410,2,Bachelors,Never-married,Other-service,Own-child,Female,0,0,0,<=50K
20411,0,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20412,0,12th,Never-married,Other-service,Own-child,Female,0,0,0,<=50K
20413,2,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
20414,0,Bachelors,Never-married,Adm-clerical,Own-child,Male,0,0,1,<=50K
20415,1,9th,Never-married,Sales,Unmarried,Female,0,0,1,<=50K
20416,1,HS-grad,Never-married,Farming-fishing,Not-in-family,Male,0,0,2,<=50K
20417,3,Masters,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,2,>50K
20418,0,Some-college,Never-married,Exec-managerial,Not-in-family,Female,0,0,2,<=50K
20419,2,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,2,>50K
20420,1,9th,Never-married,Priv-house-serv,Not-in-family,Female,0,0,0,<=50K
20421,1,7th-8th,Married-civ-spouse,Other-service,Husband,Male,0,0,1,<=50K
20422,0,11th,Never-married,Craft-repair,Own-child,Male,0,0,1,<=50K
20423,0,11th,Never-married,Other-service,Own-child,Female,0,0,0,<=50K
20424,1,HS-grad,Widowed,Adm-clerical,Unmarried,Female,0,0,2,<=50K
20425,3,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,0,0,1,<=50K
20426,3,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,Female,0,0,1,<=50K
20427,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,>50K
20428,0,HS-grad,Married-civ-spouse,,Other-relative,Male,0,0,0,<=50K
20429,1,HS-grad,Never-married,,Not-in-family,Male,0,0,1,<=50K
20430,1,Assoc-voc,Divorced,Other-service,Unmarried,Female,0,0,2,<=50K
20431,1,HS-grad,Married-civ-spouse,,Husband,Male,0,0,1,<=50K
20432,0,Some-college,Never-married,Protective-serv,Not-in-family,Male,0,0,1,<=50K
20433,0,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,0,<=50K
20434,3,HS-grad,Widowed,Other-service,Not-in-family,Female,0,0,2,<=50K
20435,2,10th,Never-married,Sales,Unmarried,Female,0,0,0,<=50K
20436,3,12th,Never-married,Other-service,Unmarried,Female,0,0,1,<=50K
20437,1,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,2,<=50K
20438,1,Bachelors,Widowed,Prof-specialty,Unmarried,Female,0,0,2,>50K
20439,0,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,0,<=50K
20440,0,Bachelors,Married-civ-spouse,,Wife,Female,0,0,0,>50K
20441,1,Assoc-voc,Separated,Adm-clerical,Own-child,Female,0,0,2,<=50K
20442,0,HS-grad,Never-married,Other-service,Not-in-family,Female,0,0,0,<=50K
20443,3,HS-grad,Separated,Craft-repair,Not-in-family,Female,0,0,0,<=50K
20444,3,Some-college,Widowed,Exec-managerial,Not-in-family,Male,0,0,0,<=50K
20445,2,HS-grad,Separated,Sales,Not-in-family,Female,0,0,0,<=50K
20446,3,11th,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,1,<=50K
20447,3,Assoc-voc,Widowed,,Unmarried,Female,0,0,0,<=50K
20448,2,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,>50K
20449,0,Some-college,Never-married,Protective-serv,Own-child,Male,0,0,0,<=50K
20450,1,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,1,<=50K
20451,3,9th,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,<=50K
20452,2,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,0,<=50K
20453,0,12th,Never-married,Machine-op-inspct,Own-child,Male,0,0,1,<=50K
20454,2,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,1,<=50K
20455,2,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Female,0,0,1,<=50K
20456,2,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,0,<=50K
20457,1,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Female,0,0,1,<=50K
20458,1,HS-grad,Divorced,Sales,Unmarried,Female,0,0,0,<=50K
20459,3,11th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
20460,2,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,1,<=50K
20461,3,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,0,<=50K
20462,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,<=50K
20463,1,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,0,0,1,>50K
